step,weightproj__W_U__r0,weightproj__W_U__r1,weightproj__W_U__r2,weightproj__embed__W_E__r0,weightproj__embed__W_E__r1,weightproj__embed__W_E__r2,weightproj__pos_embed__W_pos__r0,weightproj__pos_embed__W_pos__r1,weightproj__pos_embed__W_pos__r2,weightproj__attn__W_K__r0,weightproj__attn__W_K__r1,weightproj__attn__W_K__r2,weightproj__attn__W_Q__r0,weightproj__attn__W_Q__r1,weightproj__attn__W_Q__r2,weightproj__attn__W_V__r0,weightproj__attn__W_V__r1,weightproj__attn__W_V__r2,weightproj__attn__W_O__r0,weightproj__attn__W_O__r1,weightproj__attn__W_O__r2,weightproj__mlp__W_in__r0,weightproj__mlp__W_in__r1,weightproj__mlp__W_in__r2,weightproj__mlp__b_in__r0,weightproj__mlp__b_in__r1,weightproj__mlp__b_in__r2,weightproj__mlp__W_out__r0,weightproj__mlp__W_out__r1,weightproj__mlp__W_out__r2,weightproj__mlp__b_out__r0,weightproj__mlp__b_out__r1,weightproj__mlp__b_out__r2
120650.0,2.5792717966522827,2.3365061146189268,2.078969122395459,2.2547987000350496,2.3399160333529387,3.3206786865933395,2.129004500446822,1.912279532600842,2.172135055324749,1.981045467526046,2.206673896891861,2.14926079386563,2.1210156728870264,1.879157140245218,2.0982238074520563,1.8909238148731142,2.5322901093820915,1.9984873640220473,1.6690975857638424,2.150861968620294,2.2795555457390457,1.9634967154776588,3.0574409005095293,2.0169742232647816,1.7371638979076485,1.8019770618413067,2.156007432628111,2.272112100461469,1.7537168900433524,2.4027905687127347,1.9596862386133276,1.8941349767259432,1.7544799304185945
120700.0,2.632330234803536,2.3853384147292367,2.125693908048054,2.3228669897988667,2.3449023123150887,3.440702096070403,2.1761309859083595,1.9410413317677684,2.230498853159833,2.0134893512100844,2.2980459143603524,2.139211398451729,2.1930597652762325,1.929045309162691,2.1416481577065167,1.8150587012418875,2.6345910833683823,2.031041302565316,1.664873814693663,2.14003369878566,2.4056148468108063,2.0614628467115157,3.2795043581072347,2.0626259311715964,1.7679658599054222,1.8465265672995106,2.2266657536377177,2.324423539387459,1.7756159221578205,2.3946340353450988,2.0276959043834832,1.9463820542918546,1.7885673479380595
120750.0,2.6942814510905855,2.4196609901927975,2.174203324070595,2.3880020529714354,2.3445466095741083,3.493891049368227,2.228423074992547,1.9624471037646607,2.2742230375029013,2.05665961546114,2.3955388902848727,2.1350798104596946,2.2623726662550725,1.9837913761156882,2.2063540054743047,1.782923030788813,2.752515174556581,2.0514097317730755,1.6632395580812447,2.1548430580326228,2.5229819679273424,2.115044747333904,3.402345397983607,2.1052621249210945,1.796297233407281,1.8965140157332991,2.2986287594079617,2.354744931670998,1.806143772793153,2.400508003017625,2.096628659785428,2.000213703238384,1.828296471120447
120800.0,2.744414106146527,2.4507190512072783,2.2242853395574653,2.456045812653382,2.3412188216454393,3.551555440190474,2.2747704318640984,1.976366695814565,2.269805080139907,2.0804519526816168,2.4744327148199483,2.162930416284737,2.3373820742394025,2.0343474976163005,2.2445872318723485,1.7838372862737586,2.8364457851260783,2.048179193515114,1.6711457603361823,2.1940698133173444,2.5930191390199537,2.059240736331738,3.3717668552187288,2.128142847576516,1.8275735701954425,1.9515221917606693,2.3569137090055357,2.377607674520067,1.8435924851390526,2.4306273406576757,2.169258222616065,2.0578266755965364,1.8607541395705973
120850.0,2.782090425916344,2.4960783353702594,2.2782920991068014,2.5261166314479193,2.3433114468471685,3.629161121753072,2.3169278084388414,1.979402122410836,2.1787162096195445,2.093475067884731,2.527970714382892,2.208040896647002,2.3931767564676476,2.091833095112053,2.258524330073006,1.7921799820003923,2.8843366401340407,2.075844446418417,1.6803467614719565,2.2039338546023157,2.6678861986263986,1.9970920863108046,3.3476691150224034,2.1409462507856634,1.8593970636182082,2.0088646818816267,2.4023868592219535,2.434097042504125,1.8835546206594036,2.443023926564932,2.2471767420326865,2.117928389441859,1.8939672491185924
120900.0,2.8314882782698905,2.5826923109520483,2.33427836168643,2.6056288716787885,2.317416893544844,3.7407976148323328,2.3481793527608197,1.988162217929468,2.11014987286871,2.1115071593693826,2.5483332272360197,2.2433604067219672,2.4585209475531986,2.153386579428989,2.276703559296353,1.8081196831305848,2.9591269945856005,2.0977545950751253,1.6902664776439444,2.2699586700522847,2.7334300693433353,1.959444687909598,3.323805366980514,2.149714145736799,1.8925229147897722,2.0702947956003177,2.4494389685381663,2.499047293924503,1.9207231256288355,2.44606387922836,2.3298958066104176,2.1798278351247116,1.9295611754084787
120950.0,2.9055913778689515,2.6433385422475784,2.388077401475356,2.6740306731198644,2.3230368201877916,3.8698692531773293,2.37314505610018,2.0095848653984936,2.118024083178941,2.127738601757002,2.5545411942859384,2.2914814951316718,2.533246791711953,2.2254692944715346,2.2993754568655023,1.8243264653127296,3.0550599647508005,2.1280241894097993,1.6935498686919712,2.353875148309894,2.7861407058533416,1.944452338531686,3.333671187797982,2.1714083930140475,1.9237109033022526,2.1369318031511657,2.4856698891160285,2.5497164447423937,1.9540561997562786,2.4550605961897647,2.4204209296481713,2.2424207349534653,1.9596619338726995
121000.0,2.963344212846161,2.650573369579739,2.4629152997135675,2.729662651741593,2.3417627132450645,3.9450098309113124,2.3911369382840757,2.039124953540567,2.156359163297327,2.150403068350772,2.587545471668301,2.3343672855851576,2.596493988667416,2.3067121307900815,2.3626441906175466,1.8495347390609507,3.1973582139328145,2.163235451160592,1.6926575255692362,2.4043041967040764,2.840890691862555,1.919792265093544,3.3584447517961435,2.2032372539951877,1.9372659921101798,2.201240486683871,2.562601111658843,2.575870948663753,1.9896789009357105,2.4884671411969546,2.5177439451600767,2.3060116509228887,1.9568371740168264
121050.0,3.0267699037911155,2.6434693232276008,2.5094972330209977,2.788163850466267,2.369087700618115,3.9934868991550823,2.347208238957509,2.072971937212229,2.1688814190858086,2.1815297221151964,2.636537407827893,2.377705295567209,2.6628874182706515,2.391051807667204,2.4345995374561236,1.8679983887377658,3.36032364859976,2.212515648677675,1.715499108170228,2.467661034373034,2.906679936455738,1.9134230566657722,3.3220652499384324,2.227616812588453,1.9457434771584496,2.2757986980994045,2.644492781320283,2.5971513483127127,2.0354502082295096,2.5187963069419417,2.6126854787597433,2.363094757230124,1.9802222747296354
121100.0,3.082140480139197,2.6239725811546073,2.53885595262204,2.8332315129697254,2.3969626692156276,4.009262150472745,2.2954457976999247,2.1109124048350787,2.1727091357457784,2.2220912239083277,2.703184574420762,2.4200145096662067,2.7274824985908417,2.479315566016674,2.496720466076239,1.8850907868479156,3.5098526290174243,2.2592613905970125,1.7734564888123294,2.5770126808893594,2.9616608969998555,1.920927075152851,3.2793686914162485,2.253179625414689,1.9713638956016508,2.359680524300783,2.804986780540647,2.6214381077384896,2.076389693545612,2.543224209217629,2.7058418249840055,2.410988190208597,2.06477898011196
121150.0,3.10867125454465,2.6258655362517227,2.579478335346982,2.8451522024962856,2.4130935316540274,4.003921135898032,2.1538856397580535,2.155543866824443,2.1768240432668273,2.2829670073437938,2.765043400545794,2.4487677282231846,2.8038230914015174,2.561094307216345,2.5678354571377304,1.9002296230791618,3.685144814181505,2.3153687071778912,1.8063681729213665,2.646248818436401,3.0431046883342447,1.9879864679265011,3.2082440330492936,2.2762958414602834,2.012580525089667,2.4504741105168417,2.902741870843106,2.6402184192719726,2.121165982455939,2.5735168347182378,2.795976235400378,2.441782705709212,2.2019404585411206
121200.0,3.126972189463293,2.635428773588736,2.591413883094888,2.827719679937781,2.420787609174044,4.043189305686612,2.299371153799728,2.201660390460213,2.176293376788224,2.3426264876912892,2.8267868698137364,2.5332006384257313,2.8986407044051683,2.63798835424351,2.635474245903141,1.9224222683170171,3.880813202167852,2.378000132750649,1.830918524985141,2.689970405183321,3.1834964110086164,1.9929230350300502,3.0721291789164242,2.300466745435843,2.0591053058001285,2.5470200350379417,3.0683964811412787,2.675585513110883,2.1465038911287984,2.641854589098538,2.8743980296342904,2.472334140434758,2.304286358441655
121250.0,3.0549824807568315,2.667784134493465,2.6719522606624433,2.8369810685721593,2.4485747606083423,4.16601071909076,2.4569448643409744,2.2410893343225213,2.127067592679879,2.3967901940486946,2.9039349589745376,2.659950470901019,2.9877667574633278,2.7071268484021984,2.6912565637246044,1.938419599224265,4.056599006807305,2.413761598125866,1.8542608597521493,2.757920201234554,3.2979163859101557,1.9726556107125752,2.904516587430388,2.3185869071754395,2.10009845024403,2.6427016789567292,3.2179334177804853,2.7089069811841746,2.149715518330594,2.6598591347562093,2.9347612076863445,2.510173755902888,2.4180580451512417
121300.0,2.9953484365078564,2.6827872743367673,2.7613383446209094,2.924016865638606,2.495968375838992,4.185835228580033,2.550612122209619,2.233387816175347,2.0908608156997466,2.437046118809281,3.0116927572196315,2.727979492984639,3.0750183623100176,2.7770353528414646,2.747874240884127,1.9793186609471944,4.269705480327976,2.4468035080273816,1.9008648489264803,2.826595497837558,3.4442265932034064,1.9631865788043596,2.8740941589062805,2.357480509002876,2.132860180965036,2.7127246607216855,3.3655638092420976,2.765176500045201,2.1712503572297477,2.757712123600393,2.992766381258342,2.5615549206117163,2.5616372280009547
121350.0,3.045815219564736,2.7084098692682677,2.859527778982368,2.980015540058433,2.5297613446941667,4.108219412632191,2.5524664268724604,2.164168360557445,2.141559973940138,2.4740642295315234,3.0486857640671765,2.786714420717021,3.1342477849916186,2.8573190194807983,2.8111820309359965,2.0353039905323915,4.426973524817559,2.3907183073606393,1.9569467571183836,2.908539096587963,3.531259204955863,1.9511207182426098,2.893778868523771,2.4381449446567762,2.16809980906287,2.7721069485509555,3.5010554636620768,2.8077866084988106,2.2187680402289893,2.8058516504938744,3.0602879026030996,2.652827198552737,2.6279155459298744
121400.0,3.106837252816525,2.7380994439844852,2.9406099509680828,2.9980465496869937,2.5275374363006,4.070946084451056,2.6149581866459215,2.1916979329246424,2.1884880823877713,2.5128909300751756,3.0668711306624568,2.8862076204742064,3.203581720280435,2.9533813376993705,2.8769668341010743,2.1114487268778435,4.547495194942387,2.3372154137282237,2.0326016155936926,3.0012766456642983,3.5280064376387132,1.9614933979954923,2.9409171354607277,2.5368238776352565,2.2010888303590885,2.840322419159826,3.596994973496514,2.8430742590691347,2.281746112919372,2.8599499654210137,3.1115053283743466,2.7299591826669563,2.728168928039769
121450.0,3.133275685792113,2.780049408822918,3.0464287295996946,3.0146296465663127,2.519911386698048,4.048113065545952,2.6379971981210963,2.284390548537637,2.2013867518271204,2.535782913295804,3.063835357022449,3.008619209040097,3.190640036240728,3.043034121753766,2.9616069970076397,2.1839607243967847,4.684022652913653,2.3969450555895264,2.101474358475205,3.0939414904819396,3.467959786746668,1.9668574749840515,2.9232403703871577,2.5590371214825773,2.230991720706535,2.8549091727929135,3.706198801380428,2.861274574837739,2.3280693684126725,2.9305047960608586,3.1470796137946544,2.781796097335026,2.8122852670352
121500.0,3.160179565263078,2.793186481634005,3.1561433853944814,3.077902147571413,2.558548341133015,4.166369232859613,2.6337768808263875,2.4333766148124134,2.18721852079351,2.5550742082605336,3.0529180749715144,3.1322281248723445,3.158523689044823,3.1392573991941712,3.067173963635449,2.2413022465054184,4.945278908609284,2.4977932093858626,2.164295668777699,3.2000534739913746,3.482827849894699,1.981544586587963,2.921135988721892,2.5370007399999928,2.2747730154201924,2.8771204593418496,3.7558324952328697,2.8892588598407913,2.3460735782626654,2.99803311579329,3.1646987570496505,2.8501584705007583,2.8940474583102542
121550.0,3.222150185192746,2.7915533476113983,3.2672807024534776,3.149914371848979,2.6253857246247283,4.353991917882926,2.5800972309086654,2.4784573164170047,2.193036041096351,2.5803787498220934,3.164662818109959,3.2399824888674216,3.2136742952647714,3.2497415654459925,3.2050844066948034,2.292693138173492,5.209834513470837,2.576953017104803,2.216318518786594,3.341395695470005,3.6505370478341552,2.0110167747196415,2.940120136670804,2.5673624465162743,2.2965069102735116,2.897279020579414,3.764761372410209,2.9645717997787697,2.347554262758355,3.0730956412078254,3.1728192726196496,2.9116434375160845,3.0202286926672266
121600.0,3.282817649654184,2.772910713043503,3.3970011514659104,3.1987495235881926,2.647803325960903,4.361711020912677,2.5407772733881195,2.6091946463803177,2.221357350644172,2.634848451355202,3.240047012494229,3.3141370282519453,3.2969552729349565,3.3602511325809554,3.3173775605895965,2.3472149541013136,5.396363173139745,2.616747677063261,2.2512309653113154,3.52670314491523,3.77010937581755,2.0353080960357857,2.910918221853521,2.636096798850197,2.3239082284415655,2.8831982205112876,3.7540028532650553,2.986158078715186,2.368890996618732,3.11290040333912,3.1836494458418656,2.984783740682284,3.134173506054455
121650.0,3.2969135186620666,2.695958409993042,3.5411570526091847,3.225572261521095,2.6441323923962545,4.346803019701235,2.4974786617088647,2.6559979722259595,2.3033008495443523,2.6282379809220946,3.284224127727407,3.37061096538446,3.424712197893544,3.4583868346683775,3.3885560862777635,2.3889032394362277,5.532415293267053,2.6560479537477395,2.2808385479334516,3.632831074711608,3.7943607689544168,2.0562566165986342,2.818451665157741,2.7220332335976924,2.3257649672198637,2.9008638649931893,3.6906103646891317,2.9797259963642477,2.390185830902462,3.207600789178975,3.224535407427448,3.101255860174901,3.248632261505755
121700.0,3.2468667406732834,2.5404821021300577,3.6955000427531486,3.2536659225234454,2.6515236393246435,4.260395395554123,2.4728431631469996,2.705238280922921,2.3130337512023638,2.54748299852752,3.405388067482686,3.4265939843505913,3.5172749344055725,3.5285383475532965,3.4464492983222805,2.431623421206212,5.6993013881031125,2.6974651849726397,2.3053677422250582,3.501720654835393,3.87038721425213,2.070491896577367,2.630774112534649,2.7715455273659524,2.314953209843865,2.894666044646401,3.7041460874963823,2.8259207901666676,2.393567159648946,3.252528717699982,3.2461872223384374,3.151910358911917,3.3689773102509024
121750.0,3.118372289940032,2.4186919316989854,3.7469515656458596,3.35003710989803,2.6614831108502286,4.02058303323807,2.364719127425102,2.7386439594327783,2.3364056331234853,2.4955774416082117,3.618132694570377,3.5609355103027944,3.5083499381954804,3.5888201609828116,3.518207121925237,2.4413609508667125,5.506846457094526,2.807875853827645,2.388809842682093,3.2211558585531614,3.8229873237066725,2.094682121155152,2.6431299971218847,2.809033202419184,2.3024669786416494,2.878474915839475,3.6409297117763852,3.011475441074075,2.4131882518953356,3.2773563195702144,3.2171883587585826,3.2025873099340316,3.4806102533650507
121800.0,3.111050610715887,2.5512515972383114,3.831064385608858,3.4284203751961946,2.6780613599183307,3.898891020891702,2.2871494744402026,2.8160427832990473,2.454879408963256,2.495650308982842,3.8287364234176944,3.700966632722888,3.490941187714865,3.6792773778187944,3.5703958650858256,2.5150881534169063,5.499262274593318,2.8789712208642326,2.503180337709612,3.395786442899675,4.000030162247623,2.170357710561314,2.7777073931470198,2.8680763861632728,2.2932420641258076,2.862507304822236,3.432998230860558,3.152539093346173,2.4138884736932074,3.357285788901856,3.1873035639839795,3.2820300687323605,3.6260341961423426
121850.0,3.180470322708063,2.6791858987243002,4.02019813539407,3.4740912756306206,2.682500074171008,3.8234857218246225,2.2350068431833097,2.928354433823095,2.523206526054007,2.5079262846767327,3.9972590350582884,3.871234185389364,3.6113058725432916,3.7664978024305813,3.559807517690501,2.565965473196229,5.662407165467322,2.9540756496923386,2.5939268771305866,3.743911002581885,4.18297067246097,2.21603647267321,2.8779617771508925,2.912796963052446,2.271698441648719,2.8394464498026286,3.309154635948522,3.256443855466818,2.406913006012252,3.466930477765531,3.161758635025813,3.3971503392893965,3.7950673938157413
121900.0,3.241487439089098,2.7858627082587395,4.358506723789837,3.456706911456914,2.68916269161949,4.00275000530763,2.204234806397084,3.034128114146667,2.546887318327156,2.4936684068996757,4.070195663994821,4.0441543424821695,3.564253187107528,3.883164377980024,3.5839997858813475,2.4747442679738834,5.751570883896159,2.886974642528877,2.724722036732829,4.0385269715773795,4.416661363297238,2.2536532737935397,2.948076618509331,2.8952577834960933,2.2336812485010236,2.8063528232170976,3.3417109421722437,2.8308097583743628,2.3987528173828374,3.5541652125123098,3.208093155957665,3.510820469438192,3.9723021409126313
121950.0,3.270557308527608,2.861905244876893,4.609957011599078,3.456352219047029,2.569058652530875,4.064619587772226,2.171261707410031,3.09977289713146,2.589430193473169,2.448729452719633,3.8242641058312774,4.260725943583936,3.5139379304584,4.00817094626249,3.5943181326741813,2.2672408047889387,5.167919499373346,2.6311402966995,2.8099968764462298,4.3231082949071915,4.510398804488172,2.3009711114277693,2.9630913962174996,2.6867333872015537,2.174454472429549,2.7785515712544364,3.5415776090740985,2.4021583063607546,2.3921357540481973,3.364572458902122,3.3333021350139633,3.564927435390705,4.135567118888671
122000.0,3.3073147250035135,2.7194957145593825,4.184545019508104,3.4310573104816093,2.612203312303048,3.1545428507484643,2.2214316334370867,3.2247848608275294,2.6250455466754814,2.41759376809428,4.00128024475441,4.536443776672624,3.072671403233876,4.178961527732491,3.6370906692118323,2.201481244800237,4.390091552473698,2.683363566238623,2.924708195449665,4.348820427165975,3.874761997817116,2.3556568841418097,2.5787480262136904,2.4876996264531157,2.1796949492029567,2.7813569707303523,3.411139198006881,2.3783726563134544,2.3469864682028216,3.1647112641660535,3.5021624192845615,3.694346936677567,4.505091667471881
122050.0,3.267601724765733,2.6897888680176782,4.039630356849927,3.5599410949108528,2.587573010473037,3.259363170956849,2.312799497711012,3.298479419990175,2.661296247429199,2.4534676499850563,4.329326098405959,4.324373725168473,3.1076582709422547,4.313318761382352,3.489440737852032,2.327566132356221,3.913868550257799,2.9127421638700044,2.998224848074635,4.460985254038659,3.759950358426539,2.359352614213509,2.740988080233295,2.4830620134951022,2.2162561002984376,2.8366114895767702,3.0695114440319147,2.524395164116967,2.3614230331443613,2.882457469518667,3.5664732949635827,3.9221590569164526,4.86024483967882
122100.0,3.043617873567292,2.8654606893404346,4.2459025470846665,3.7313810000338465,2.3563418763170567,3.582418495580881,2.461472767406139,3.435090014569722,2.7061261204679794,2.4348908529453763,4.376102353800815,4.71033068619514,3.7497572890771838,4.244643005889982,3.4661070482689063,2.4663638037950326,3.7142655198205787,3.161836265313433,3.0233107249677666,4.321800254219397,3.6482426026694563,2.368331361513042,3.090193415317797,2.535564954180799,2.2658509927582844,2.8861905224811983,2.533429494259087,2.6936954755602374,2.368116327942865,2.8975640968959087,3.410899118321028,4.058622834432231,4.738468126588749
122150.0,2.8452908590722124,2.9269889806262994,3.6479228512920248,3.8030702746361396,2.380975787948311,3.7033406594243616,2.465403660708828,3.3694928972694385,2.598377267379793,1.4343222143906382,2.3137047048416237,2.9797178402030644,2.6570023656781965,2.1814594440109856,1.8882020007205675,2.428289866412785,3.295427896028558,2.6077132261252975,2.441433847512595,4.163389939060886,3.4072477030532107,1.7628386632908875,3.053184265985737,2.6572894971035765,2.461884582611731,1.81188053677316,2.021666510754703,2.7209367065532106,2.2607665103318726,2.331481516171785,1.8965451586543536,3.213958010702436,2.3405987366626126
122200.0,1.7351236216219263,2.207731169930474,4.196880406313842,2.593416126701318,1.5621556502286984,2.545645308076283,2.239771680034168,2.6031859938863233,2.1126501732047394,1.4126756284525728,2.664220507673693,1.8544284383377783,2.4683394367329807,2.3204363633859093,1.6403694787073149,1.653462769220413,2.4253260555650864,3.0457789343952064,1.7945286402438487,3.39537979539421,3.1663316546204183,1.3520944039495109,2.480471747594915,2.435963215600292,2.1958473723375804,2.034085375168021,1.422099849873196,1.962788650721124,1.5110424640875255,1.778925301992751,2.1830298760871294,3.8177993131059154,1.5931893250438653
122250.0,1.8263300060451988,2.2798343616183394,3.680286940362257,2.8973718990777426,1.628950224103144,3.003452752352298,1.812426817336541,2.0115231610423625,1.8007108144346802,1.4678399137672198,2.594705993894898,2.1232760604252188,2.1154585101858925,2.3775576504653237,1.7395954168499113,1.3714230556667846,2.2927248291654725,2.8358064027877696,1.871360651310919,2.5744683380351536,3.111065379710479,1.3968291788927631,1.9807620476308172,2.3258739772504966,1.7899889382805663,2.163973980473219,1.5565638955047847,2.0004054219035656,1.5428650915092625,1.903822364272571,3.473944114988653,3.929047991138411,1.7817516170448426
122300.0,1.855455630593983,2.251289827945742,2.918207035767942,2.9354980026345294,1.8183512237355282,3.006085428421623,1.4879997138219387,1.8111510875202461,1.4426673390692517,1.448776029734295,2.114034317629202,2.126084963790747,1.9190481527076224,2.5047869031917043,2.2376733840503173,1.171277624344596,2.11222392729785,2.557307671315805,1.6266533758890436,2.635257879052347,2.6502634015184783,1.6684970120727052,1.8337478540485244,1.8363397633398917,1.79119947638327,1.9579641144817639,1.5782343524321392,2.062351724854702,1.754044776798925,1.624172775809374,3.2947065055504,3.2178928796783106,2.0423516879131918
122350.0,2.097292636093518,2.1493347430272056,2.1086045292548405,2.801772262749084,1.8778197238803238,2.6012256172128603,1.5943627292273417,2.042298912268113,1.5289828296600902,1.5034734220720745,1.6140933062467209,1.9031532965243791,1.5981519079649704,2.103467716033894,2.1046442435376123,1.2464641062963493,1.8621059541678489,2.0327153747857314,1.846958029145995,2.482447455710438,2.5178436781566815,1.527062247750504,1.6441669009959234,1.5848369024522815,1.6710242720790527,1.7706590385380367,1.3999374270288436,1.9639063587470431,2.040734215604684,1.7059556101262472,2.627462020163922,2.418194473638259,3.8002615217577924
122400.0,2.5675094034772687,2.779747043307554,2.7153291794019943,2.8252810180865526,2.4320809562342713,3.5869547033984706,1.3713666845999912,2.6450233449933678,1.4436871753802534,1.3328013736802444,1.629723379615753,1.7139919053553216,2.0265841089761585,1.3918084644368596,1.8277432468605295,1.561841842985185,1.6218136203463487,1.5926696727670833,1.6851208666357012,2.105478075133867,1.7664577677114917,1.8652005249631156,2.71433913507394,1.380032934705165,1.4727289004506094,1.4214438790359105,2.438013910666839,1.8047618107585497,1.9747202735496932,2.063452027183861,2.5564445342231252,2.0448590870231844,4.443685846669628
122450.0,2.7157081111155383,2.8861353921748556,5.063865654947822,4.963833300217144,2.588900540759476,4.245199750744773,1.8530636690792768,2.5677988828365357,1.9513181563554651,1.9349326571381453,2.9304677941938846,3.8126996585381603,4.192474227196886,2.409646758806653,2.6233785681468915,2.2672957674312375,4.30677876013864,1.858964526215717,1.9736363087686428,2.4725407614532884,2.963092216676318,2.3162573061972496,2.7795126791424116,1.6722655751035493,1.9061414141676623,1.9686593734157833,2.1444526142162044,1.9776804292160086,2.091106371865047,1.8328471313491648,3.689314207704644,4.082066379381488,3.725406313692158
122500.0,2.6102688905489915,3.181001178522301,5.247496092596626,4.858650117384408,2.6090310500843406,4.5244354294921525,2.486201079551039,3.629580623567538,2.9067943898628585,2.159423547485464,3.7815135650774274,4.389159165610895,4.011638731055217,3.4269200741632155,3.169273629845676,2.2125335299556834,4.2014530158089745,3.5763556413438367,3.532099041680383,4.868299504897155,4.8632396384064585,2.8955631360566803,2.880556985983262,3.1280974909756956,2.34224310492767,2.830283778350029,3.169027159170331,2.772199906522236,2.488208250354876,2.7557557020979995,4.006175956147858,4.3822651339191925,5.147505233904327
122550.0,2.6148216947123846,3.1798523458400756,4.97392625102712,4.74082021573586,2.528403870673633,4.692317187800912,2.4643462045246105,3.6094136874047087,2.9566728203179675,2.110902202021518,3.844928819595262,4.246119606752392,3.851735461997655,3.5044323527765298,3.115256906390989,2.2142212223941,4.042618971747157,3.582700824318179,3.670006302066446,4.6373037520949225,4.74964840933857,2.9563327100353396,2.9604428516918753,2.8239932497950324,2.3082098262286412,2.7059233943642953,3.1714430440061703,2.760978435230914,2.448037900156304,2.7767979521309565,3.678174418749865,4.1427526494199745,4.896795597500913
122600.0,2.6625922167425857,3.1780382042377857,5.073429906080687,4.639216438124246,2.4244668665313416,4.662077003586546,2.4406696853055108,3.5708156002304396,3.0366765954658685,2.081982922730181,3.751221168577841,4.194018728975742,3.677608426391598,3.420859251317525,2.994115490014302,2.2214279041586646,3.8556374907942743,3.5039064983776482,3.723394946013719,4.412661310955591,4.600745440206003,2.9818357378441176,2.950221689095241,2.8201962198066273,2.257985967615858,2.6236495038691867,3.1732819643599157,2.7265063736885766,2.4196178168608435,2.750823982396227,3.5233970200128137,3.9610480578214764,4.687929462902357
122650.0,2.764583092411424,3.14249066283217,5.186250448526376,4.435275206719279,2.3015231678277095,4.437728535564137,2.433865118941559,3.4285840419184326,3.1082367333297203,2.0563571942310603,3.6967180341250176,4.169533365388027,3.5144724321439407,3.3242901762702224,2.8447786445321204,2.199637715359953,3.7439511674978765,3.4961608166226004,3.8997202836999043,4.199134208595923,4.126536187662006,3.044283606281713,2.8667701942375836,2.9074564053562644,2.2242958820589025,2.5923191884456624,3.158019937294541,2.69816061007437,2.3798808285245827,2.71146997957203,3.3796752874508957,3.779316992898712,4.491064718366047
122700.0,2.7783476742281046,2.987551386513287,4.945142451695833,4.2653436839961625,2.2909331211290596,4.094352496337841,2.4091146129067833,3.175671066450247,2.9775745974681227,2.0303584082553767,3.539324662973212,4.168758901752023,3.308840336484538,3.293725677770305,2.7323055885319003,2.205143081103459,3.5837295634181157,3.4085125788969903,3.9674395814339602,4.003840619134445,3.8212163394453924,3.0821138910373214,2.769050959671853,2.9850028804022846,2.1679335020746247,2.5487269977506757,3.1176721934182305,2.643550192618932,2.3456623762330526,2.6875134171942157,3.247804851250947,3.598823448392852,4.279972507495726
122750.0,2.768186471825385,2.978633877224527,4.610826913192596,4.087870365329988,2.2922642514103444,3.954564537967319,2.388615875996712,3.139083677846904,2.8738450502116746,1.9687648084455978,3.3839416162721387,4.14584598531946,2.997633525230561,3.2094040137628506,2.6812908642708644,2.205285726402065,3.4737980811998073,3.4111099762374724,3.9613098797066484,3.8247825824927064,3.7426584704925485,3.0680009159982222,2.6761690340273554,3.034220301720251,2.0948366256779205,2.483841923890107,3.0772502198786604,2.6022070588657855,2.2994064056787793,2.652342971218041,3.1008114715195556,3.4107577910152966,4.075872842030388
122800.0,2.7454243128568945,2.9535978748040668,4.241318970813828,3.9620085773083784,2.282529638062173,3.8386221486537733,2.3533906874701933,3.1442789235388853,2.8468396639131712,1.9130794969202602,3.260373173081514,4.089793434867757,2.8463902032906616,3.072241561678092,2.6121204813605248,2.2099510180764077,3.3984954413696404,3.4390670907589764,3.926526512598803,3.6616361445329164,3.7122776194269935,3.0848461703538423,2.6099267717240386,3.0684691219457894,2.051670251383055,2.400023665987904,3.044676845052564,2.550498212637556,2.251088313284657,2.609771795246743,2.9642686447245357,3.240177835769578,3.875850371220369
122850.0,2.6946523767283677,2.847617397219384,3.9476173314580674,3.815824001660551,2.2649523210542095,3.717783878256365,2.307109656632021,3.1590548285770295,2.8231298248469607,1.8879093541518144,3.0429110160601263,3.9625773417784798,2.7622597079221918,2.9385988346717795,2.5391531256972923,2.21769700540899,3.26886748239018,3.4633511999774838,3.785531313452129,3.5145177933840897,3.6653792935331495,3.0716037699674046,2.5370584996849606,3.1408757377446737,2.032946841530203,2.306624676214606,3.0415740334378034,2.4762772487635654,2.2109494863161947,2.5468137966384403,2.830442791247591,3.085814541772951,3.6859762275065453
122900.0,2.676086827068154,2.5025049026531954,3.981835035291473,3.7010791465247768,2.2375299872939074,3.539718163087704,2.257454378357782,3.1273700421897765,2.823329344427997,1.8597848972500868,2.9014929019556184,3.904197806312496,2.72878853227287,2.8153672920571826,2.4647959838001174,2.2201689058809886,3.1195473933284563,3.4230047848024143,3.720015774078113,3.3751692753153097,3.5327174604093754,3.042728333875077,2.4916448392087442,3.166061628930906,2.014524829411031,2.2483687772253673,3.026894020191809,2.4103213160366934,2.169215406510661,2.490254474343094,2.6946716586403006,2.942704942499192,3.5106085584118167
